venue : お台場ビッグトップ
pref  : 東京 / date: 2027-04-25
枠 14
  - セブン-イレブン先行（東京 R9年 2/24〜2/28公演）8/29 10:00発売 | date= 2026-08-29 | start= 2026-08-29 | https://t.pia.jp/pia/event/event.do?eventCd=2626484
  - セブン-イレブン先行（東京 R9年 3/1〜3/9公演）8/29 10:00発売 | date= 2026-08-29 | start= 2026-08-29 | https://t.pia.jp/pia/event/event.do?eventCd=2626485
  - セブン-イレブン先行（東京 R9年 3/11〜3/20公演）8/29 10:00発売 | date= 2026-08-29 | start= 2026-08-29 | https://t.pia.jp/pia/event/event.do?eventCd=2626485
  - セブン-イレブン先行（東京 R9年 3/21〜3/30公演）8/29 10:00発売 | date= 2026-08-29 | start= 2026-08-29 | https://t.pia.jp/pia/event/event.do?eventCd=2626485
  - セブン-イレブン先行（東京 R9年 4/2〜4/10公演）8/29 10:00発売 | date= 2026-08-29 | start= 2026-08-29 | https://t.pia.jp/pia/event/event.do?eventCd=2626487
  - セブン-イレブン先行（東京 R9年 4/11〜4/20公演）8/29 10:00発売 | date= 2026-08-29 | start= 2026-08-29 | https://t.pia.jp/pia/event/event.do?eventCd=2626487
  - セブン-イレブン先行（東京 R9年 4/21〜4/25公演）8/29 10:00発売 | date= 2026-08-29 | start= 2026-08-29 | https://t.pia.jp/pia/event/event.do?eventCd=2626487
  - フジテレビダイレクト2次先行（東京 R9年 2/24〜2/28公演）〜9/18 23:59 | date= 2026-09-18 | start= None | https://t.pia.jp/pia/event/event.do?eventCd=2626484
  - フジテレビダイレクト2次先行（東京 R9年 3/1〜3/9公演）〜9/18 23:59 | date= 2026-09-18 | start= None | https://t.pia.jp/pia/event/event.do?eventCd=2626485
  - フジテレビダイレクト2次先行（東京 R9年 3/11〜3/20公演）〜9/18 23:59 | date= 2026-09-18 | start= None | https://t.pia.jp/pia/event/event.do?eventCd=2626485
  - フジテレビダイレクト2次先行（東京 R9年 3/21〜3/30公演）〜9/18 23:59 | date= 2026-09-18 | start= None | https://t.pia.jp/pia/event/event.do?eventCd=2626485
  - フジテレビダイレクト2次先行（東京 R9年 4/2〜4/10公演）〜9/18 23:59 | date= 2026-09-18 | start= None | https://t.pia.jp/pia/event/event.do?eventCd=2626487
  - フジテレビダイレクト2次先行（東京 R9年 4/11〜4/20公演）〜9/18 23:59 | date= 2026-09-18 | start= None | https://t.pia.jp/pia/event/event.do?eventCd=2626487
  - フジテレビダイレクト2次先行（東京 R9年 4/21〜4/25公演）〜9/18 23:59 | date= 2026-09-18 | start= None | https://t.pia.jp/pia/event/event.do?eventCd=2626487

[exited with code 0]
