=== reconcile_pia (today=2026-06-30) 対象29件 ===

🚨 id=15 ナオト・インティライミ | 登録0枠 / ぴあ買える6枠
    🚨MISSING ぴあに [受付中] 〜7/7 23:59 (2026-07-07) があるが登録に無い | 一般発売 ／ ナオト・インティライミ
    🚨MISSING ぴあに [受付中] 〜7/13 23:59 (2026-07-13) があるが登録に無い | 一般発売 ／ ナオト・インティライミ
    🚨MISSING ぴあに [受付中] 〜7/20 23:59 (2026-07-20) があるが登録に無い | 一般発売 ／ ナオト・インティライミ
    🚨MISSING ぴあに [受付中] 〜7/21 23:59 (2026-07-21) があるが登録に無い | 一般発売 ／ ナオト・インティライミ
    🚨MISSING ぴあに [受付中] 〜7/27 23:59 (2026-07-27) があるが登録に無い | 一般発売（８／１公演） ／ ナオト・インティライミ
    🚨MISSING ぴあに [受付中] 〜7/27 23:59 (2026-07-27) があるが登録に無い | 一般発売（８／２公演） ／ ナオト・インティライミ
🚨 id=129 Age Factory | 登録0枠 / ぴあ買える3枠
    🚨MISSING ぴあに [受付中] 〜7/7 23:59 (2026-07-07) があるが登録に無い | ●一般発売（７／８公演） ／ Ａｇｅ Ｆａｃｔｏｒｙ
    🚨MISSING ぴあに [受付中] 〜7/16 23:59 (2026-07-16) があるが登録に無い | 一般発売（７／２８公演） ／ Ａｇｅ Ｆａｃｔｏｒｙ
    🚨MISSING ぴあに [受付中] 〜7/21 23:59 (2026-07-21) があるが登録に無い | 一般発売（７／３０公演） ／ Ａｇｅ Ｆａｃｔｏｒｙ
🚨 id=401 SF9 | 登録0枠 / ぴあ買える1枠
    🚨MISSING ぴあに [受付中] 〜6/30 19:30 (2026-06-30) があるが登録に無い | 当日券 ／ ＳＦ９
✅ id=481 玉川太福／玉川みね子 | 登録0=ぴあ0 一致
🚨 id=524 小野リサコンサート | 登録0枠 / ぴあ買える1枠
    🚨MISSING ぴあに [受付中] 〜9/9 23:59 (2026-09-09) があるが登録に無い | 一般発売 ／ 小野リサコンサート
✅ id=680 私立恵比寿中学 | 登録0=ぴあ0 一致
🚨 id=694 徳永英明 | 登録0枠 / ぴあ買える1枠
    🚨MISSING ぴあに [発売前] 6/30 10:00発売 (2026-06-30) があるが登録に無い | 徳永英明〔北海道〕※ファミリーマート抽選先行
✅ id=793 BABYMONSTER | 登録0=ぴあ0 一致
🚨 id=874 コブクロ | 登録0枠 / ぴあ買える3枠
    🚨MISSING ぴあに [受付中] 〜7/16 23:59 (2026-07-16) があるが登録に無い | 一般発売（７／３１公演・立見） ／ コブクロ
    🚨MISSING ぴあに [受付中] 〜7/16 23:59 (2026-07-16) があるが登録に無い | 一般発売（８／１公演・立見） ／ コブクロ
    🚨MISSING ぴあに [発売前] 6/30 10:00発売 (2026-06-30) があるが登録に無い | コブクロ〔北海道〕※ファミリーマート抽選先行
✅ id=901 DJ OSSHY presents シルバーディ | 登録0=ぴあ0 一致
✅ id=913 plenty | 登録0=ぴあ0 一致
🚨 id=1044 劇団東演公演 ピアノ・ソナタ「月光」による朗読劇『月光の夏』 | 登録0枠 / ぴあ買える1枠
    🚨MISSING ぴあに [受付中] 〜8/14 23:59 (2026-08-14) があるが登録に無い | 一般発売 ／ 劇団東演公演 ピアノ・ソナタ「月光」による朗読劇『月光の夏』
🚨 id=1045 大長編 男肉 ｄｕ Ｓｏｌｅｉｌ | 登録0枠 / ぴあ買える1枠
    🚨MISSING ぴあに [受付中] 〜9/19 23:59 (2026-09-19) があるが登録に無い | 一般発売 ／ 大長編 男肉 ｄｕ Ｓｏｌｅｉｌ
🚨 id=1046 大長編 男肉 ｄｕ Ｓｏｌｅｉｌ 「陰謀論と朝まで踊れ ｗｗ | 登録0枠 / ぴあ買える1枠
    🚨MISSING ぴあに [受付中] 〜9/30 23:59 (2026-09-30) があるが登録に無い | 一般発売 ／ 大長編 男肉 ｄｕ Ｓｏｌｅｉｌ 「陰謀論と朝まで踊れ ｗｗ」高知
🚨 id=1047 朗読劇舞台『永久保貴一の極めて怖い話 ２０２６』 | 登録0枠 / ぴあ買える1枠
    🚨MISSING ぴあに [受付中] 〜7/19 23:59 (2026-07-19) があるが登録に無い | 一般発売 ／ 朗読劇舞台『永久保貴一の極めて怖い話 ２０２６』
✅ id=1126 「試し卸し叩き」 | 登録0=ぴあ0 一致
✅ id=1133 第三回 市川團子 新翔春秋会 | 登録0=ぴあ0 一致
🚨 id=1162 海援隊 トーク＆ライブ ２０２６ | 登録0枠 / ぴあ買える1枠
    🚨MISSING ぴあに [発売前] 7/1 11:00発売 (2026-07-01) があるが登録に無い | 海援隊 トーク&ライブ 2026★2次受付〔大分・宮崎〕
✅ id=1227 ＲＥＢＥＣＣＡ | 登録0=ぴあ0 一致
🚨 id=1235 SOUND CONNECTION | 登録0枠 / ぴあ買える1枠
    🚨MISSING ぴあに [受付中] 〜7/2 23:59 (2026-07-02) があるが登録に無い | 【７／３（金）公演】後方芝生立見 一般発売 ／ ＳＯＵＮＤ ＣＯＮＮＥＣＴＩＯＮ
    ⚠️DROP 解析不能 [発売前] when='' | 【７／３（金）公演】一般発売. ／ ＳＯＵＮＤ ＣＯＮＮＥＣＴＩＯＮ
    ⚠️DROP 解析不能 [発売前] when='' | 【７／４（土）公演】一般発売. ／ ＳＯＵＮＤ ＣＯＮＮＥＣＴＩＯＮ
🚨 id=1262 STARDOM TO THE WORLD 2026 | 登録0枠 / ぴあ買える1枠
    🚨MISSING ぴあに [受付中] 〜9/11 23:59 (2026-09-11) があるが登録に無い | 一般発売 ／ ＳＴＡＲＤＯＭ ＴＯ ＴＨＥ ＷＯＲＬＤ ２０２６
🚨 id=1302 コドモパーティIII | 登録0枠 / ぴあ買える1枠
    🚨MISSING ぴあに [受付中] 〜7/3 10:00 (2026-07-03) があるが登録に無い | コドモパーティIII〔大分〕
✅ id=1394 秋田CARAVAN MUSIC FES 2026 | 登録0=ぴあ0 一致
✅ id=1413 カネヨリマサル | 登録0=ぴあ0 一致
✅ id=1436 SIX LOUNGE | 登録0=ぴあ0 一致
✅ id=1441 RAD SEVEN 10th Anniversa | 登録0=ぴあ0 一致
✅ id=1478 Soulflex | 登録0=ぴあ0 一致
🚨 id=1491 超ときめき宣伝部 | 登録0枠 / ぴあ買える2枠
    🚨MISSING ぴあに [発売前] 7/3 15:00発売 (2026-07-03) があるが登録に無い | 超ときめき宣伝部〔兵庫・東京〕※セブン-イレブンWEB抽選先行
    🚨MISSING ぴあに [発売前] 7/3 15:00発売 (2026-07-03) があるが登録に無い | 超ときめき宣伝部〔兵庫・東京〕※セブン-イレブンWEB抽選先行
✅ id=1506 This is LAST | 登録0=ぴあ0 一致

=== 集計: OK 14 / 🚨MISSING 25 / ⚠️DROP 2 / 💤STALE 0 / ❌FETCH 0 ===
→ 🚨/⚠️ は取りこぼし。該当エントリをぴあ機械パースで枠追加して修正すること。
