OSHINAVI 独立点検 / 基準日 2026-08-24 / index.html は読み取りのみ・ネットワーク未使用
エントリ総数 3297 件（verified=true 3297 / false 0）

========== A. 削除すべき（千秋楽が過去＋買える枠ゼロ）: 48 件 ==========
id=4066 | 新サクラ大戦 the Stage ～誠伝 TSURUGI～ | 新サクラ大戦 the Stage ～誠伝 TSURUGI～ | date=2026-09-26 | 締切=2026-08-14 | 枠1(売切0) | pia | 公演日 2026-09-26 は未来だが買える枠ゼロ(最終締切 2026-08-14)
id=4172 | Bocchi | Bocchi | date=2026-09-26 | 締切=2026-08-16 | 枠1(売切0) | pia | 公演日 2026-09-26 は未来だが買える枠ゼロ(最終締切 2026-08-16)
id=446 | 福岡ソフトバンクホークス | 【ぴあ特別シート】福岡ソフトバンクホークス | date=2026-09-27 | 締切=2026-07-25,2026-08-06,2026-08-13,2026-08-16,2026-08-23 | 枠11(売切0) | pia | 公演日 2026-09-27 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4150 | FIVE O ONE | FIVE O ONE | date=2026-09-27 | 締切=2026-08-16 | 枠2(売切0) | pia | 公演日 2026-09-27 は未来だが買える枠ゼロ(最終締切 2026-08-16)
id=4035 | 紫 今 | 紫 今 | date=2026-10-03 | 締切=2026-08-16 | 枠1(売切0) | pia | 公演日 2026-10-03 は未来だが買える枠ゼロ(最終締切 2026-08-16)
id=4036 | Little Parade | Little Parade | date=2026-10-03 | 締切=2026-08-20 | 枠1(売切0) | pia | 公演日 2026-10-03 は未来だが買える枠ゼロ(最終締切 2026-08-20)
id=4405 | EDEN’s CLINE Live turn 4 | EDEN’s CLINE Live turn 4 | date=2026-10-03 | 締切=2026-08-23 | 枠1(売切0) | pia | 公演日 2026-10-03 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4416 | PENTAGON | PENTAGON | date=2026-10-03 | 締切=2026-08-23 | 枠1(売切0) | pia | 公演日 2026-10-03 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=3169 | 野村義男 | 野村義男 | date=2026-10-09 | 締切=2026-08-23 | 枠1(売切0) | pia | 公演日 2026-10-09 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4409 | 清水翔太 | 清水翔太 | date=2026-10-09 | 締切=2026-08-23 | 枠1(売切0) | pia | 公演日 2026-10-09 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4039 | FMY RADIO CRUSH | FMY RADIO CRUSH | date=2026-10-10 | 締切=2026-08-23 | 枠1(売切0) | pia | 公演日 2026-10-10 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4423 | The Performance Zero | The Performance Zero | date=2026-10-12 | 締切=2026-08-20 | 枠1(売切0) | pia | 公演日 2026-10-12 は未来だが買える枠ゼロ(最終締切 2026-08-20)
id=2748 | 熊本地震10年復興コンサート「FUTURE」 | 熊本地震10年復興コンサート「FUTURE」 | date=2026-10-18 | 締切=2026-08-07 | 枠1(売切0) | pia | 公演日 2026-10-18 は未来だが買える枠ゼロ(最終締切 2026-08-07)
id=3178 | dolce“偏愛”落語会 | dolce“偏愛”落語会 | date=2026-10-18 | 締切=2026-08-23 | 枠1(売切0) | pia | 公演日 2026-10-18 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4043 | Ms.OOJA | Ms.OOJA | date=2026-10-18 | 締切=2026-08-18,2026-08-23 | 枠2(売切0) | pia | 公演日 2026-10-18 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4406 | Girls2 | Girls2 | date=2026-10-18 | 締切=2026-08-23 | 枠2(売切0) | pia | 公演日 2026-10-18 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4404 | iri | iri | date=2026-10-22 | 締切=2026-08-23 | 枠1(売切0) | pia | 公演日 2026-10-22 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=3696 | Stray Kids | Stray Kids | date=2026-10-24 | 締切=2026-08-11,2026-08-16 | 枠2(売切0) | pia | 公演日 2026-10-24 は未来だが買える枠ゼロ(最終締切 2026-08-16)
id=2206 | FULL METAL JAPAN 2026 ～Powered by WACKEN～ | FULL METAL JAPAN 2026 ～Powered by WACKEN～ | date=2026-10-25 | 締切=2026-08-23 | 枠1(売切0) | pia | 公演日 2026-10-25 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4411 | ChouCho | ChouCho | date=2026-10-25 | 締切=2026-08-23 | 枠1(売切0) | pia | 公演日 2026-10-25 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4408 | SATANIC PARTY 2026 | SATANIC PARTY 2026 | date=2026-11-01 | 締切=2026-08-23 | 枠2(売切0) | pia | 公演日 2026-11-01 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4410 | 玉置浩二 | 玉置浩二 | date=2026-11-05 | 締切=2026-08-23 | 枠1(売切0) | pia | 公演日 2026-11-05 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4414 | TRUST RECORDS presents.PUNK IN AUTUMN 2026 | TRUST RECORDS presents.PUNK IN AUTUMN 2026 | date=2026-11-08 | 締切=2026-08-23 | 枠1(売切0) | pia | 公演日 2026-11-08 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4424 | シャッポ | シャッポ | date=2026-11-08 | 締切=2026-08-20 | 枠1(売切0) | pia | 公演日 2026-11-08 は未来だが買える枠ゼロ(最終締切 2026-08-20)
id=3755 | 「water」 | 「water」 | date=2026-11-10 | 締切=2026-08-23 | 枠2(売切0) | pia | 公演日 2026-11-10 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4051 | K-Drama OST Tribute Concert 2026 | K-Drama OST Tribute Concert 2026 | date=2026-11-10 | 締切=2026-08-18 | 枠1(売切0) | pia | 公演日 2026-11-10 は未来だが買える枠ゼロ(最終締切 2026-08-18)
id=753 | 渡辺真知子 | 渡辺真知子 2026 | date=2026-11-15 | 締切=2026-08-23 | 枠1(売切0) | pia | 公演日 2026-11-15 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4117 | RAINCOVER | RAINCOVER | date=2026-11-15 | 締切=2026-08-16 | 枠1(売切0) | pia | 公演日 2026-11-15 は未来だが買える枠ゼロ(最終締切 2026-08-16)
id=4415 | Tohji | Tohji | date=2026-11-17 | 締切=2026-08-23 | 枠2(売切0) | pia | 公演日 2026-11-17 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=2744 | 大橋ちっぽけ | 大橋ちっぽけ | date=2026-11-20 | 締切=2026-08-23 | 枠1(売切0) | pia | 公演日 2026-11-20 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4113 | 鼓童×初音ミク 響演 ～和楽器スペシャルライブ～ | 鼓童×初音ミク 響演 ～和楽器スペシャルライブ～ | date=2026-11-21 | 締切=2026-08-23 | 枠1(売切0) | pia | 公演日 2026-11-21 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4106 | 放送50周年記念 第20回「徹子の部屋」コンサート | 放送50周年記念 第20回「徹子の部屋」コンサート | date=2026-11-27 | 締切=2026-08-18 | 枠1(売切0) | pia | 公演日 2026-11-27 は未来だが買える枠ゼロ(最終締切 2026-08-18)
id=4413 | DeNeel | DeNeel | date=2026-11-27 | 締切=2026-08-23 | 枠1(売切0) | pia | 公演日 2026-11-27 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4422 | yeti let you notice | yeti let you notice | date=2026-11-28 | 締切=2026-08-20 | 枠1(売切0) | pia | 公演日 2026-11-28 は未来だが買える枠ゼロ(最終締切 2026-08-20)
id=4107 | ロックアンセム2026 EX | ロックアンセム2026 EX | date=2026-11-29 | 締切=2026-08-23 | 枠1(売切0) | pia | 公演日 2026-11-29 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=1287 | indigo la End | indigo la End | date=2026-12-03 | 締切=2026-08-23 | 枠10(売切0) | pia | 公演日 2026-12-03 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4100 | Khalid | Khalid | date=2026-12-03 | 締切=2026-08-16 | 枠3(売切0) | pia | 公演日 2026-12-03 は未来だが買える枠ゼロ(最終締切 2026-08-16)
id=4099 | KOTORI pre. TORI ROCK FESTIVAL'26 | KOTORI pre. TORI ROCK FESTIVAL'26 | date=2026-12-05 | 締切=2026-08-23 | 枠1(売切0) | pia | 公演日 2026-12-05 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=2752 | Chevon | Chevon | date=2026-12-06 | 締切=2026-08-23 | 枠1(売切0) | pia | 公演日 2026-12-06 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4118 | 神はサイコロを振らない | 神はサイコロを振らない | date=2026-12-06 | 締切=2026-08-23 | 枠2(売切0) | pia | 公演日 2026-12-06 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4402 | UNLIMITS | UNLIMITS | date=2026-12-06 | 締切=2026-08-23 | 枠1(売切0) | pia | 公演日 2026-12-06 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4056 | 音田雅則 | 音田雅則 | date=2026-12-11 | 締切=2026-08-16,2026-08-23 | 枠4(売切0) | pia | 公演日 2026-12-11 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4094 | KAWAII LAB. SESSION | KAWAII LAB. SESSION | date=2026-12-13 | 締切=2026-08-16 | 枠1(売切0) | pia | 公演日 2026-12-13 は未来だが買える枠ゼロ(最終締切 2026-08-16)
id=4916 | 吉原あさひ・鈴々舎美馬 二人会 お楽しみトーク付き | 吉原あさひ・鈴々舎美馬 二人会 お楽しみトーク付き | date=2026-12-22 | 締切=2026-08-23 | 枠1(売切0) | pia | 公演日 2026-12-22 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4055 | 純名里沙 | 純名里沙 | date=2026-12-24 | 締切=2026-08-23 | 枠1(売切0) | pia | 公演日 2026-12-24 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=3484 | マカロニえんぴつ | マカロニえんぴつ | date=2026-12-26 | 締切=2026-08-19,2026-08-23 | 枠4(売切0) | pia | 公演日 2026-12-26 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4412 | T.M.Revolution | T.M.Revolution | date=2026-12-27 | 締切=2026-08-23 | 枠6(売切0) | pia | 公演日 2026-12-27 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4089 | 花宮初奈 | 花宮初奈 | date=2026-12-31 | 締切=2026-08-11 | 枠1(売切0) | pia | 公演日 2026-12-31 は未来だが買える枠ゼロ(最終締切 2026-08-11)
id=4332 | 宮川大聖 | 宮川大聖 | date=2027-01-05 | 締切=2026-08-23 | 枠6(売切0) | pia | 公演日 2027-01-05 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4425 | スミワタルトリオ | スミワタルトリオ | date=2027-01-16 | 締切=2026-08-20 | 枠1(売切0) | pia | 公演日 2027-01-16 は未来だが買える枠ゼロ(最終締切 2026-08-20)
id=4156 | IRIS MONDO | IRIS MONDO | date=2027-01-24 | 締切=2026-08-16 | 枠1(売切0) | pia | 公演日 2027-01-24 は未来だが買える枠ゼロ(最終締切 2026-08-16)
id=4085 | East Of Eden | East Of Eden | date=2027-01-30 | 締切=2026-08-18,2026-08-23 | 枠2(売切0) | pia | 公演日 2027-01-30 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4059 | Midnight Grand Orchestra | Midnight Grand Orchestra | date=2027-02-11 | 締切=2026-08-23 | 枠1(売切0) | pia | 公演日 2027-02-11 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4084 | セブンス・ベガ | セブンス・ベガ | date=2027-02-14 | 締切=2026-08-23 | 枠1(売切0) | pia | 公演日 2027-02-14 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4081 | 梅田サイファー | 梅田サイファー | date=2027-02-23 | 締切=2026-08-16 | 枠1(売切0) | pia | 公演日 2027-02-23 は未来だが買える枠ゼロ(最終締切 2026-08-16)
id=4087 | WHITE ASH | WHITE ASH | date=2027-02-24 | 締切=2026-08-23 | 枠1(売切0) | pia | 公演日 2027-02-24 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4080 | 澤野弘之 × THE SOUND OF GUNDAM - 機動戦士ガンダムUC・NT・HATHAWAY Concert - | 澤野弘之 × THE SOUND OF GUNDAM - 機動戦士ガンダムUC・NT・HATHAWAY Concert  | date=2027-02-27 | 締切=2026-08-16 | 枠1(売切0) | pia | 公演日 2027-02-27 は未来だが買える枠ゼロ(最終締切 2026-08-16)
id=4418 | Osaka GLOW Glow-in-the-Dark Dance Performance&Experience | Osaka GLOW Glow-in-the-Dark Dance Performance&Experience | date=2027-03-21 | 締切=2026-08-23 | 枠1(売切0) | pia | 公演日 2027-03-21 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=1401 | いきものがかり | いきものがかり | date=2027-04-03 | 締切=2026-08-19,2026-08-23 | 枠3(売切0) | pia | 公演日 2027-04-03 は未来だが買える枠ゼロ(最終締切 2026-08-23)
id=4420 | Suchmos | Suchmos | date=2027-05-02 | 締切=2026-08-21 | 枠1(売切0) | pia | 公演日 2027-05-02 は未来だが買える枠ゼロ(最終締切 2026-08-21)
id=4121 | MASS OF THE FERMENTING DREGS | MASS OF THE FERMENTING DREGS | date=2027-11-07 | 締切=2026-08-23 | 枠1(売切0) | pia | 公演日 2027-11-07 は未来だが買える枠ゼロ(最終締切 2026-08-23)

========== 補足 ==========
startDate=今日 かつ 締切が過去 の異常枠: 0 件
公演日が 2026-08-24 より前のエントリ: 50 件（= A 48 + B 2）
その date 分布: {'2026-08-23': 50}
C のうち saleEndUnknown 枠を持つもの: 0 件
