id=68 | date=2026-08-23 | 文言から拾った最終公演日=2026-08-23 | 拾えた日付数=6 | 仮面ライダースーパーライブ2026
id=275 | date=2026-08-23 | 文言から拾った最終公演日=2026-07-18 | 拾えた日付数=1 | 淡路の月に誓う
id=292 | date=2026-08-23 | 文言から拾った最終公演日=2026-08-23 | 拾えた日付数=12 | WILD BUNCH FEST. 2026
id=407 | date=2026-08-23 | 文言から拾った最終公演日=2026-08-22 | 拾えた日付数=1 | MONSTER baSH 2026
id=427 | date=2026-08-23 | 文言から拾った最終公演日=2026-08-09 | 拾えた日付数=1 | フラガリアメモリーズ CAST LIVE ～Luminous Moments～【
id=460 | date=2026-08-23 | 文言から拾った最終公演日=2026-08-23 | 拾えた日付数=1 | Dance Exhibition 2026 in kanazawa
id=536 | date=2026-08-23 | 文言から拾った最終公演日=2026-08-23 | 拾えた日付数=4 | GIFTMEN 2026
id=600 | date=2026-08-23 | 文言から拾った最終公演日=2026-08-23 | 拾えた日付数=2 | 優とゆうき そしてリョーサ ~Guitar Bro!~
id=826 | date=2026-08-23 | 文言から拾った最終公演日=2026-08-23 | 拾えた日付数=2 | ヒネモス 奇想天外おもちゃの楽隊
id=999 | date=2026-08-23 | 文言から拾った最終公演日=2026-08-23 | 拾えた日付数=3 | JACROW
id=1009 | date=2026-08-23 | 文言から拾った最終公演日=2026-08-22 | 拾えた日付数=2 | 青山メインランド ファンタジースペシャル ブロードウェイミュージカル『ピーター・
id=1021 | date=2026-08-23 | 文言から拾った最終公演日=2026-08-23 | 拾えた日付数=3 | 『子どものためのうつくしい国』
id=1026 | date=2026-08-23 | 文言から拾った最終公演日=2026-08-23 | 拾えた日付数=3 | 星屑ガールズ なつまぜ2026
id=1041 | date=2026-08-23 | 文言から拾った最終公演日=2026-08-23 | 拾えた日付数=2 | 新潟漫才選集
id=1043 | date=2026-08-23 | 文言から拾った最終公演日=2026-08-23 | 拾えた日付数=6 | 舞台『ペパロニ・ヴァンパイア』
id=1105 | date=2026-08-23 | 文言から拾った最終公演日=2026-08-23 | 拾えた日付数=4 | 寛平ＧＭプロデュース公演『新喜劇出前ツアー２０２６』福岡公演
id=1197 | date=2026-08-23 | 文言から拾った最終公演日=2026-08-23 | 拾えた日付数=4 | 竹田・くじゅう高原 ＴＡＯの夏フェス ２０２６
id=1487 | date=2026-08-23 | 文言から拾った最終公演日=2026-08-23 | 拾えた日付数=8 | CHiCO with HoneyWorks
id=1626 | date=2026-08-23 | 文言から拾った最終公演日=2026-08-23 | 拾えた日付数=9 | ゆあさみちるの夜の音楽室～出張編・夏～
id=1796 | date=2026-08-23 | 文言から拾った最終公演日=2026-08-23 | 拾えた日付数=4 | こくみん共済 coop ホール／スペース・ゼロ 提携公演 『黒の王 -Reven
id=1907 | date=2026-08-23 | 文言から拾った最終公演日=2026-08-23 | 拾えた日付数=2 | ラヴ・レターズ ～SENDAI PARCO2 10th Anniversary 
id=2019 | date=2026-08-23 | 文言から拾った最終公演日=2026-08-23 | 拾えた日付数=2 | 第63回茨城県マーチングフェスティバル
id=2036 | date=2026-08-23 | 文言から拾った最終公演日=2026-08-23 | 拾えた日付数=2 | 露の新治・柳家喬太郎・三遊亭兼好 三人会～よこはま落語会～
id=2049 | date=2026-08-23 | 文言から拾った最終公演日=2026-08-23 | 拾えた日付数=4 | 第36回 上方歌舞伎会
id=2385 | date=2026-08-23 | 文言から拾った最終公演日=2026-08-23 | 拾えた日付数=4 | 段クリエイターのダンボール遊園地 in 秋田
id=2534 | date=2026-08-23 | 文言から拾った最終公演日=2026-08-23 | 拾えた日付数=4 | 大恐竜展 2026
id=2550 | date=2026-08-23 | 文言から拾った最終公演日=2026-08-23 | 拾えた日付数=4 | しあわせのぬいぐるみパーク展
